s_dis,s_chg,fuel_kg,final_soc
2.467088607594937,0.1860759493670886,35.26915379150419,0.6357198576914438
2.510126582278481,0.1860759493670886,35.841306554645605,0.6585860428671381
2.5962025316455697,0.1860759493670886,36.2913172433267,0.6763791073089143
2.5531645569620256,0.1860759493670886,36.13593720566771,0.670235626192054
2.6822784810126583,0.1860759493670886,36.60736796783748,0.6893151708795068
2.639240506329114,0.1860759493670886,36.49436404889407,0.6844476870702118
2.725316455696203,0.1860759493670886,36.64128768958846,0.6907261728298052
2.768354430379747,0.1860759493670886,36.70286169610184,0.6934654890501329
2.8113924050632915,0.1860759493670886,36.78071727502676,0.6970089384512346
2.8544303797468356,0.1860759493670886,36.787669124309815,0.6973094435107485
2.8974683544303796,0.1860759493670886,36.79296934744735,0.6975401099998134
2.940506329113924,0.1860759493670886,36.79809679080973,0.6977624742911422
2.9835443037974683,0.1860759493670886,36.80369628316394,0.6980155743622322
3.026582278481013,0.1860759493670886,36.80853184144478,0.6982319568134323
3.069620253164557,0.1860759493670886,36.81357930288886,0.6984572344637155
3.1126582278481014,0.1860759493670886,36.819399439734994,0.6987163970779511
3.1556962025316455,0.1860759493670886,36.823545046755186,0.6989054964294839
3.19873417721519,0.1860759493670886,36.827375707886794,0.6990796933816412
3.241772151898734,0.1860759493670886,36.83158545046748,0.6992712326381656
3.2848101265822787,0.1860759493670886,36.835140191124566,0.6994331912295376
3.3278481012658228,0.1860759493670886,36.83766717974352,0.6995465461448241
3.3708860759493673,0.1860759493670886,36.841151522488055,0.6997007594211344
3.4139240506329114,0.1860759493670886,36.84424534982883,0.6998364910640523
0.1,0.2291139240506329,27.684039932963252,0.19012841532044655
3.456962025316456,0.1860759493670886,36.84762141243622,0.6999933841131278
0.14303797468354432,0.2291139240506329,27.68410590141282,0.1901861508164401
3.5,0.1860759493670886,36.85191498433396,0.7001835443930525
0.1860759493670886,0.2291139240506329,27.680773473409605,0.19007993564930437
0.2291139240506329,0.2291139240506329,27.680904121490627,0.1901450038237652
0.2721518987341772,0.2291139240506329,27.68095920311227,0.19016793297358
0.40126582278481016,0.2291139240506329,27.67525933030878,0.1901663584672371
0.35822784810126584,0.2291139240506329,27.678255564304145,0.19022140431115506
0.31518987341772153,0.2291139240506329,27.681160245778727,0.19023642972702914
0.44430379746835447,0.2291139240506329,27.67221383856681,0.1900869612049123
0.5303797468354431,0.2291139240506329,27.66970408946506,0.19010665495981563
0.4873417721518988,0.2291139240506329,27.672628593198553,0.19017822815302954
0.5734177215189874,0.2291139240506329,27.67032031428772,0.19021977288365152
0.6164556962025316,0.2291139240506329,27.667345332623572,0.19012399437791927
0.7025316455696202,0.2291139240506329,27.657858309198502,0.1900675081369684
0.6594936708860759,0.2291139240506329,27.664934384255442,0.1901134884510488
0.7886075949367088,0.2291139240506329,27.650626937169715,0.19024919036115648
0.7455696202531645,0.2291139240506329,27.65673419915922,0.1902170091477676
0.8746835443037975,0.2291139240506329,27.54454487751247,0.1902400301604095
0.8316455696202532,0.2291139240506329,27.597940962410025,0.19015227294891193
0.9177215189873418,0.2291139240506329,27.51205710654218,0.1903374791336018
0.9607594936708861,0.2291139240506329,27.478053421798144,0.19040661660397035
1.0037974683544304,0.2291139240506329,27.418511708908813,0.19049940852300504
1.0468354430379747,0.2291139240506329,27.398642073291118,0.19035562172308051
1.089873417721519,0.2291139240506329,27.396473615146327,0.19048228308927123
1.1329113924050633,0.2291139240506329,27.393372641824467,0.19050044520689746
1.2620253164556963,0.2291139240506329,27.350537111429734,0.19054128485331412
1.1759493670886076,0.2291139240506329,27.387365310448292,0.19053023104330177
1.218987341772152,0.2291139240506329,27.375560709481867,0.19044732911668963
1.3050632911392406,0.2291139240506329,27.335679816969957,0.19047628088547403
1.3481012658227849,0.2291139240506329,27.30101005826413,0.19075684528236575
1.3911392405063292,0.2291139240506329,27.282307107494034,0.19080599697401646
1.4341772151898735,0.2291139240506329,27.218125640410474,0.1909304672230488
1.4772151898734178,0.2291139240506329,27.17516577096154,0.19092200813776572
1.5202531645569621,0.2291139240506329,27.108577193875632,0.19202376833660278
1.5632911392405064,0.2291139240506329,26.855388295658564,0.19250054313814793
1.6063291139240508,0.2291139240506329,26.771486134240693,0.19307774495762964
1.649367088607595,0.2291139240506329,26.68041297956766,0.19359846459005958
1.6924050632911394,0.2291139240506329,26.605020991151335,0.19455583899493056
1.7354430379746837,0.2291139240506329,26.495723172037117,0.19588924995708878
1.778481012658228,0.2291139240506329,26.41343732118523,0.1970320697916808
1.8215189873417723,0.2291139240506329,26.337633627380793,0.1985362158769915
1.8645569620253166,0.2291139240506329,26.418419515002828,0.2058082169591368
1.907594936708861,0.2291139240506329,27.61446436553217,0.26994265753572316
1.9506329113924052,0.2291139240506329,29.53762072286256,0.3699324933494946
1.9936708860759496,0.2291139240506329,30.13937918947492,0.4004003177334083
2.036708860759494,0.2291139240506329,30.83521494805333,0.43480032157831416
2.1227848101265825,0.2291139240506329,31.74344103450359,0.4784389988463413
2.079746835443038,0.2291139240506329,31.40304416354672,0.46231479537213327
2.1658227848101266,0.2291139240506329,32.574921207200624,0.5168731750609054
2.208860759493671,0.2291139240506329,33.42179490503989,0.5554006975649035
2.2949367088607597,0.2291139240506329,34.43707630345385,0.6002539582801036
2.337974683544304,0.2291139240506329,34.90154410795704,0.620171908365061
2.251898734177215,0.2291139240506329,34.00808011117703,0.5815116850607772
2.3810126582278484,0.2291139240506329,35.049987281238224,0.6264684975688509
2.4240506329113924,0.2291139240506329,35.16451971288795,0.6313774040166126
2.467088607594937,0.2291139240506329,35.27228514497595,0.6358834382743964
2.510126582278481,0.2291139240506329,35.84388167124382,0.658717142469141
2.5531645569620256,0.2291139240506329,36.14230818263684,0.6705538104726683
2.5962025316455697,0.2291139240506329,36.29916838651966,0.6767641316545456
2.639240506329114,0.2291139240506329,36.49852730920647,0.6846574513928279
2.725316455696203,0.2291139240506329,36.648699920185614,0.6910784022104677
2.768354430379747,0.2291139240506329,36.705772894882784,0.6935997402733213
2.6822784810126583,0.2291139240506329,36.61263509818493,0.6895680194295795
2.8113924050632915,0.2291139240506329,36.78382566675271,0.697156909848186
2.8974683544303796,0.2291139240506329,36.794525982345526,0.6976139825344013
2.8544303797468356,0.2291139240506329,36.78953485476485,0.6974000010399721
2.940506329113924,0.2291139240506329,36.79999310916423,0.6978555500069268
2.9835443037974683,0.2291139240506329,36.805730534806685,0.6981122176215727
3.026582278481013,0.2291139240506329,36.810533481994135,0.6983273878191347
3.069620253164557,0.2291139240506329,36.816085741909205,0.698580047474638
3.1126582278481014,0.2291139240506329,36.82163861133802,0.698827373359642
3.1556962025316455,0.2291139240506329,36.82530156246492,0.6989919513580212
3.19873417721519,0.2291139240506329,36.83008890338214,0.6992086315446804
3.241772151898734,0.2291139240506329,36.8333034307,0.6993568189523475
3.3708860759493673,0.2291139240506329,36.84292426744275,0.6997870473284785
3.4139240506329114,0.2291139240506329,36.84650831002898,0.699947315390902
3.2848101265822787,0.2291139240506329,36.83630194915204,0.6994918216806937
3.3278481012658228,0.2291139240506329,36.839787885139,0.6996510051623844
0.1,0.2721518987341772,27.684039932963252,0.19012841532044655
0.14303797468354432,0.2721518987341772,27.68410590141282,0.1901861508164401
3.5,0.2291139240506329,36.85461567954883,0.7003146804791521
3.456962025316456,0.2291139240506329,36.85017380886004,0.7001113767276889
0.1860759493670886,0.2721518987341772,27.680773473409605,0.19007993564930437
0.2291139240506329,0.2721518987341772,27.680904121490627,0.1901450038237652
0.31518987341772153,0.2721518987341772,27.681160245778727,0.19023642972702914
0.2721518987341772,0.2721518987341772,27.68095920311227,0.19016793297358
0.35822784810126584,0.2721518987341772,27.678255564304145,0.19022140431115506
0.40126582278481016,0.2721518987341772,27.67525933030878,0.1901663584672371
0.44430379746835447,0.2721518987341772,27.67221383856681,0.1900869612049123
0.4873417721518988,0.2721518987341772,27.672628593198553,0.19017822815302954
0.5303797468354431,0.2721518987341772,27.66970408946506,0.19010665495981563
0.5734177215189874,0.2721518987341772,27.67032031428772,0.19021977288365152
0.7025316455696202,0.2721518987341772,27.657858309198502,0.1900675081369684
0.6594936708860759,0.2721518987341772,27.664934384255442,0.1901134884510488
0.6164556962025316,0.2721518987341772,27.667345332623572,0.19012399437791927
0.7455696202531645,0.2721518987341772,27.65673419915922,0.1902170091477676
0.7886075949367088,0.2721518987341772,27.650626937169715,0.19024919036115648
0.8746835443037975,0.2721518987341772,27.54454487751247,0.1902400301604095
0.8316455696202532,0.2721518987341772,27.597940962410025,0.19015227294891193
0.9177215189873418,0.2721518987341772,27.51205710654218,0.1903374791336018
0.9607594936708861,0.2721518987341772,27.478053421798144,0.19040661660397035
1.0037974683544304,0.2721518987341772,27.418511708908813,0.19049940852300504
1.089873417721519,0.2721518987341772,27.396473615146327,0.19048228308927123
1.0468354430379747,0.2721518987341772,27.398642073291118,0.19035562172308051
1.1329113924050633,0.2721518987341772,27.393372641824467,0.19050044520689746
1.1759493670886076,0.2721518987341772,27.387443137051985,0.19053729369555703
1.2620253164556963,0.2721518987341772,27.350557985397888,0.19054326420759854
1.218987341772152,0.2721518987341772,27.375638551578575,0.1904544353315637
1.3050632911392406,0.2721518987341772,27.335702082661538,0.19047835599390084
1.3481012658227849,0.2721518987341772,27.30101005826413,0.19075684528236575
1.3911392405063292,0.2721518987341772,27.282307107494034,0.19080599697401646
1.4341772151898735,0.2721518987341772,27.218281523668757,0.19094544537938538
1.4772151898734178,0.2721518987341772,27.175283129279126,0.19093206065921606
1.5202531645569621,0.2721518987341772,27.108657481992,0.19203127861314537
1.6063291139240508,0.2721518987341772,26.771486134240693,0.19307774495762964
1.5632911392405064,0.2721518987341772,26.855388295658564,0.19250054313814793
1.649367088607595,0.2721518987341772,26.68041297956766,0.19359846459005958
1.7354430379746837,0.2721518987341772,26.495762779050118,0.19589299262887153
1.6924050632911394,0.2721518987341772,26.605020991151335,0.19455583899493056
1.778481012658228,0.2721518987341772,26.41358023714971,0.19704414623206046
1.8215189873417723,0.2721518987341772,26.3377225315503,0.19854406871475658
1.8645569620253166,0.2721518987341772,26.418884688566866,0.20584161332334006
1.907594936708861,0.2721518987341772,27.614716072529003,0.26995819394368487
1.9506329113924052,0.2721518987341772,29.53769309615306,0.3699384117697919
1.9936708860759496,0.2721518987341772,30.139845499632486,0.4004278988434244
2.036708860759494,0.2721518987341772,30.83547350155376,0.43481797652254595
2.079746835443038,0.2721518987341772,31.403632489664634,0.4623502556732814
2.1227848101265825,0.2721518987341772,31.743802938022846,0.4784616170238199
2.1658227848101266,0.2721518987341772,32.575802006092445,0.5169235256690445
2.208860759493671,0.2721518987341772,33.42223334750718,0.5554239439715827
2.251898734177215,0.2721518987341772,34.00887184412459,0.5815559791415369
2.2949367088607597,0.2721518987341772,34.43849840458937,0.6003277518435337
2.337974683544304,0.2721518987341772,34.902964199489,0.6202454940066956
2.3810126582278484,0.2721518987341772,35.052996775764335,0.6266286593262589
2.4240506329113924,0.2721518987341772,35.170272779069656,0.6316665281422379
2.467088607594937,0.2721518987341772,35.27436195208807,0.6359918650261556
2.5531645569620256,0.2721518987341772,36.14606526043209,0.6707438068760729
2.510126582278481,0.2721518987341772,35.84792995827103,0.6589255114352934
2.5962025316455697,0.2721518987341772,36.302963125234044,0.6769523495336219
2.639240506329114,0.2721518987341772,36.5453667213958,0.6869578297673498
2.6822784810126583,0.2721518987341772,36.61792111061574,0.6898244065050937
2.725316455696203,0.2721518987341772,36.658449942873354,0.6915435325022273
2.8113924050632915,0.2721518987341772,36.78516832348466,0.6972201433302999
2.768354430379747,0.2721518987341772,36.77097993200998,0.6966576293003907
2.8544303797468356,0.2721518987341772,36.79105317657503,0.6974692146628739
2.8974683544303796,0.2721518987341772,36.79634328126199,0.6976988702386463
2.940506329113924,0.2721518987341772,36.802359479617785,0.6979697364373849
2.9835443037974683,0.2721518987341772,36.80758349332066,0.6982037073238763
3.026582278481013,0.2721518987341772,36.81308202134534,0.6984518370485111
3.069620253164557,0.2721518987341772,36.81808023427692,0.6986791431510686
3.1126582278481014,0.2721518987341772,36.82330629597171,0.6989086313867104
3.1556962025316455,0.2721518987341772,36.82763778298588,0.6991046424269375
3.19873417721519,0.2721518987341772,36.831759093347806,0.6992948796024319
3.241772151898734,0.2721518987341772,36.83543717080812,0.6994610508125191
3.2848101265822787,0.2721518987341772,36.83788842189432,0.699573351559264
3.3278481012658228,0.2721518987341772,36.84103772875071,0.6997121354204044
3.3708860759493673,0.2721518987341772,36.84492618754994,0.6998870814005616
3.4139240506329114,0.2721518987341772,36.84890075827539,0.7000645910042703
0.1,0.31518987341772153,27.684039932963252,0.19012841532044655
3.456962025316456,0.2721518987341772,36.853593639530104,0.7002834708059396
0.14303797468354432,0.31518987341772153,27.68410590141282,0.1901861508164401
3.5,0.2721518987341772,36.8579334772574,0.700482070865568
0.1860759493670886,0.31518987341772153,27.680773473409605,0.19007993564930437
0.2721518987341772,0.31518987341772153,27.68095920311227,0.19016793297358
0.2291139240506329,0.31518987341772153,27.680904121490627,0.1901450038237652
0.31518987341772153,0.31518987341772153,27.681160245778727,0.19023642972702914
0.35822784810126584,0.31518987341772153,27.678255564304145,0.19022140431115506
0.40126582278481016,0.31518987341772153,27.67525933030878,0.1901663584672371
0.44430379746835447,0.31518987341772153,27.67221383856681,0.1900869612049123
0.4873417721518988,0.31518987341772153,27.672628593198553,0.19017822815302954
0.5303797468354431,0.31518987341772153,27.66970408946506,0.19010665495981563
0.6164556962025316,0.31518987341772153,27.667345332623572,0.19012399437791927
0.5734177215189874,0.31518987341772153,27.67032031428772,0.19021977288365152
0.6594936708860759,0.31518987341772153,27.664934384255442,0.1901134884510488
0.7455696202531645,0.31518987341772153,27.65673419915922,0.1902170091477676
